  ,  , Corrida: ,23 seg ,  ,  , Peltier: ,21.26, ºC     , teInsta: ,31.83, ºC     , Disip: ,20.87, ºC     ,  , Aire: ,15.22,16:40:16,22/8/2022,TomaNro= 1,   Modo ,0,   tension puente H ,0.0,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=255y35,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.67111,  ,  , Corrida: ,32 seg ,  ,  , Peltier: ,21.26, ºC     , teInsta: ,31.83, ºC     , Disip: ,20.85, ºC     ,  , Aire: ,15.22,16:40:25,22/8/2022,TomaNro= 2,   Modo ,0,   tension puente H ,8.55,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=118y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.06,  ,  , Corrida: ,5033 seg ,  ,  , Peltier: ,30.93, ºC     , teInsta: ,31.94, ºC     , Disip: ,33.26, ºC     ,  , Aire: ,15.22,18:3:46,22/8/2022,TomaNro= 6,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=117y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.062777,  ,  , Corrida: ,5042 seg ,  ,  , Peltier: ,30.94, ºC     , teInsta: ,31.94, ºC     , Disip: ,32.75, ºC     ,  , Aire: ,15.22,18:3:55,22/8/2022,TomaNro= 7,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=114y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.065277,  ,  , Corrida: ,5051 seg ,  ,  , Peltier: ,30.91, ºC     , teInsta: ,31.94, ºC     , Disip: ,32.31, ºC     ,  , Aire: ,15.22,18:4:4,22/8/2022,TomaNro= 8,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=114y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.06778,  ,  , Corrida: ,5060 seg ,  ,  , Peltier: ,30.91, ºC     , teInsta: ,31.94, ºC     , Disip: ,31.87, ºC     ,  , Aire: ,15.22,18:4:13,22/8/2022,TomaNro= 9,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=117y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.070278,  ,  , Corrida: ,5068 seg ,  ,  , Peltier: ,30.85, ºC     , teInsta: ,31.94, ºC     , Disip: ,31.52, ºC     ,  , Aire: ,15.22,18:4:21,22/8/2022,TomaNro= 10,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,BALANCEconPWM=117y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.0725,  ,  , Corrida: ,5077 seg ,  ,  , Peltier: ,30.83, ºC     , teInsta: ,31.94, ºC     , Disip: ,31.15, ºC     ,  , Aire: ,15.22,18:4:30,22/8/2022,TomaNro= 11,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=123y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.075,  ,  , Corrida: ,5086 seg ,  ,  , Peltier: ,30.76, ºC     , teInsta: ,31.94, ºC     , Disip: ,30.83, ºC     ,  , Aire: ,15.22,18:4:40,22/8/2022,TomaNro= 12,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=125y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.077501,  ,  , Corrida: ,5096 seg ,  ,  , Peltier: ,30.68, ºC     , teInsta: ,31.94, ºC     , Disip: ,30.51, ºC     ,  , Aire: ,15.22,18:4:49,22/8/2022,TomaNro= 13,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=131y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.080278,  ,  , Corrida: ,5105 seg ,  ,  , Peltier: ,30.6, ºC     , teInsta: ,31.94, ºC     , Disip: ,30.22, ºC     ,  , Aire: ,15.22,18:4:58,22/8/2022,TomaNro= 14,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=140y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.082779,  ,  , Corrida: ,5114 seg ,  ,  , Peltier: ,30.53, ºC     , teInsta: ,31.94, ºC     , Disip: ,29.94, ºC     ,  , Aire: ,15.22,18:5:7,22/8/2022,TomaNro= 15,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=151y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.085278,  ,  , Corrida: ,5123 seg ,  ,  , Peltier: ,30.46, ºC     , teInsta: ,31.94, ºC     , Disip: ,29.69, ºC     ,  , Aire: ,15.22,18:5:16,22/8/2022,TomaNro= 16,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=159y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.087778,  ,  , Corrida: ,5132 seg ,  ,  , Peltier: ,30.37, ºC     , teInsta: ,31.94, ºC     , Disip: ,29.44, ºC     ,  , Aire: ,15.22,18:5:25,22/8/2022,TomaNro= 17,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=168y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.090279,  ,  , Corrida: ,5141 seg ,  ,  , Peltier: ,30.25, ºC     , teInsta: ,31.94, ºC     , Disip: ,29.23, ºC     ,  , Aire: ,15.22,18:5:34,22/8/2022,TomaNro= 18,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=181y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.09278,  ,  , Corrida: ,5150 seg ,  ,  , Peltier: ,30.18, ºC     , teInsta: ,31.93, ºC     , Disip: ,29.0, ºC     ,  , Aire: ,15.22,18:5:44,22/8/2022,TomaNro= 19,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=199y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.095278,  ,  , Corrida: ,5160 seg ,  ,  , Peltier: ,30.07, ºC     , teInsta: ,31.93, ºC     , Disip: ,28.81, ºC     ,  , Aire: ,15.22,18:5:53,22/8/2022,TomaNro= 20,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=209y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.098057,  ,  , Corrida: ,5169 seg ,  ,  , Peltier: ,29.96, ºC     , teInsta: ,31.93, ºC     , Disip: ,28.61, ºC     ,  , Aire: ,15.22,18:6:2,22/8/2022,TomaNro= 21,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=255y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.100555,  ,  , Corrida: ,5178 seg ,  ,  , Peltier: ,29.85, ºC     , teInsta: ,31.93, ºC     , Disip: ,28.43, ºC     ,  , Aire: ,15.22,18:6:11,22/8/2022,TomaNro= 22,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=255y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.103056,  ,  , Corrida: ,5187 seg ,  ,  , Peltier: ,29.75, ºC     , teInsta: ,31.93, ºC     , Disip: ,28.25, ºC     ,  , Aire: ,15.22,18:6:20,22/8/2022,TomaNro= 23,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=255y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.105556,  ,  , Corrida: ,5196 seg ,  ,  , Peltier: ,29.68, ºC     , teInsta: ,31.93, ºC     , Disip: ,28.08, ºC     ,  , Aire: ,15.22,18:6:29,22/8/2022,TomaNro= 24,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=255y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.108055,  ,  , Corrida: ,5205 seg ,  ,  , Peltier: ,29.58, ºC     , teInsta: ,31.93, ºC     , Disip: ,27.93, ºC     ,  , Aire: ,15.22,18:6:38,22/8/2022,TomaNro= 25,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=255y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.110556,  ,  , Corrida: ,5215 seg ,  ,  , Peltier: ,29.45, ºC     , teInsta: ,31.93, ºC     , Disip: ,27.76, ºC     ,  , Aire: ,15.22,18:6:48,22/8/2022,TomaNro= 26,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=255y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.113335,  ,  , Corrida: ,5224 seg ,  ,  , Peltier: ,29.35, ºC     , teInsta: ,31.93, ºC     , Disip: ,27.6, ºC     ,  , Aire: ,15.22,18:6:57,22/8/2022,TomaNro= 27,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=255y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.115833,  ,  , Corrida: ,5233 seg ,  ,  , Peltier: ,29.23, ºC     , teInsta: ,31.93, ºC     , Disip: ,27.45, ºC     ,  , Aire: ,15.22,18:7:6,22/8/2022,TomaNro= 28,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=255y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.118334,  ,  , Corrida: ,5242 seg ,  ,  , Peltier: ,29.13, ºC     , teInsta: ,31.93, ºC     , Disip: ,27.33, ºC     ,  , Aire: ,15.22,18:7:15,22/8/2022,TomaNro= 29,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=255y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.120834,  ,  , Corrida: ,5251 seg ,  ,  , Peltier: ,29.02, ºC     , teInsta: ,31.93, ºC     , Disip: ,27.19, ºC     ,  , Aire: ,15.22,18:7:24,22/8/2022,TomaNro= 30,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=255y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.123333,  ,  , Corrida: ,5260 seg ,  ,  , Peltier: ,28.89, ºC     , teInsta: ,31.93, ºC     , Disip: ,27.07, ºC     ,  , Aire: ,15.22,18:7:33,22/8/2022,TomaNro= 31,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=255y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.125834,  ,  , Corrida: ,5269 seg ,  ,  , Peltier: ,28.76, ºC     , teInsta: ,31.93, ºC     , Disip: ,26.95, ºC     ,  , Aire: ,15.22,18:7:42,22/8/2022,TomaNro= 32,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=255y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.128334,  ,  , Corrida: ,5279 seg ,  ,  , Peltier: ,28.7, ºC     , teInsta: ,31.92, ºC     , Disip: ,26.83, ºC     ,  , Aire: ,15.22,18:7:52,22/8/2022,TomaNro= 33,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=255y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.131111,  ,  , Corrida: ,5288 seg ,  ,  , Peltier: ,28.6, ºC     , teInsta: ,31.92, ºC     , Disip: ,26.71, ºC     ,  , Aire: ,15.22,18:8:1,22/8/2022,TomaNro= 34,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=255y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.133612,  ,  , Corrida: ,5297 seg ,  ,  , Peltier: ,28.51, ºC     , teInsta: ,31.92, ºC     , Disip: ,26.62, ºC     ,  , Aire: ,15.22,18:8:10,22/8/2022,TomaNro= 35,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=255y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.13611,  ,  , Corrida: ,5306 seg ,  ,  , Peltier: ,28.38, ºC     , teInsta: ,31.92, ºC     , Disip: ,26.51, ºC     ,  , Aire: ,15.22,18:8:19,22/8/2022,TomaNro= 36,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=255y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.13861,  ,  , Corrida: ,5315 seg ,  ,  , Peltier: ,28.3, ºC     , teInsta: ,31.92, ºC     , Disip: ,26.4, ºC     ,  , Aire: ,15.22,18:8:28,22/8/2022,TomaNro= 37,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=255y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.141111,  ,  , Corrida: ,5324 seg ,  ,  , Peltier: ,28.2, ºC     , teInsta: ,31.92, ºC     , Disip: ,26.32, ºC     ,  , Aire: ,15.22,18:8:37,22/8/2022,TomaNro= 38,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=255y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.143612,  ,  , Corrida: ,5333 seg ,  ,  , Peltier: ,28.1, ºC     , teInsta: ,31.92, ºC     , Disip: ,26.2, ºC     ,  , Aire: ,15.22,18:8:46,22/8/2022,TomaNro= 39,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=255y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.14611,  ,  , Corrida: ,5343 seg ,  ,  , Peltier: ,28.0, ºC     , teInsta: ,31.92, ºC     , Disip: ,26.14, ºC     ,  , Aire: ,15.22,18:8:56,22/8/2022,TomaNro= 40,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=255y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.14889,  ,  , Corrida: ,5352 seg ,  ,  , Peltier: ,27.91, ºC     , teInsta: ,31.92, ºC     , Disip: ,26.05, ºC     ,  , Aire: ,15.22,18:9:5,22/8/2022,TomaNro= 41,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=255y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.151388,  ,  , Corrida: ,5361 seg ,  ,  , Peltier: ,27.82, ºC     , teInsta: ,31.92, ºC     , Disip: ,25.95, ºC     ,  , Aire: ,15.22,18:9:14,22/8/2022,TomaNro= 42,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=255y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.153889,  ,  , Corrida: ,5370 seg ,  ,  , Peltier: ,27.72, ºC     , teInsta: ,31.92, ºC     , Disip: ,25.89, ºC     ,  , Aire: ,15.22,18:9:23,22/8/2022,TomaNro= 43,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=255y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.15639,  ,  , Corrida: ,5379 seg ,  ,  , Peltier: ,27.61, ºC     , teInsta: ,31.92, ºC     , Disip: ,25.81, ºC     ,  , Aire: ,15.22,18:9:32,22/8/2022,TomaNro= 44,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=255y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.158888,  ,  , Corrida: ,5388 seg ,  ,  , Peltier: ,27.58, ºC     , teInsta: ,31.92, ºC     , Disip: ,25.7, ºC     ,  , Aire: ,15.22,18:9:41,22/8/2022,TomaNro= 45,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=255y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.161388,  ,  , Corrida: ,5397 seg ,  ,  , Peltier: ,27.49, ºC     , teInsta: ,31.92, ºC     , Disip: ,25.64, ºC     ,  , Aire: ,15.22,18:9:50,22/8/2022,TomaNro= 46,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=255y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.163889,  ,  , Corrida: ,5407 seg ,  ,  , Peltier: ,27.39, ºC     , teInsta: ,31.92, ºC     , Disip: ,25.58, ºC     ,  , Aire: ,15.22,18:10:0,22/8/2022,TomaNro= 47,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=255y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.166666,  ,  , Corrida: ,5416 seg ,  ,  , Peltier: ,27.31, ºC     , teInsta: ,31.92, ºC     , Disip: ,25.51, ºC     ,  , Aire: ,15.22,18:10:9,22/8/2022,TomaNro= 48,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=255y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.169167,  ,  , Corrida: ,5425 seg ,  ,  , Peltier: ,27.22, ºC     , teInsta: ,31.92, ºC     , Disip: ,25.43, ºC     ,  , Aire: ,15.22,18:10:18,22/8/2022,TomaNro= 49,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=255y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.171665,  ,  , Corrida: ,5434 seg ,  ,  , Peltier: ,27.14, ºC     , teInsta: ,31.91, ºC     , Disip: ,25.38, ºC     ,  , Aire: ,15.22,18:10:27,22/8/2022,TomaNro= 50,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=255y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.174166,  ,  , Corrida: ,5443 seg ,  ,  , Peltier: ,27.08, ºC     , teInsta: ,31.91, ºC     , Disip: ,25.32, ºC     ,  , Aire: ,15.22,18:10:36,22/8/2022,TomaNro= 51,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=255y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.176666,  ,  , Corrida: ,5452 seg ,  ,  , Peltier: ,27.01, ºC     , teInsta: ,31.91, ºC     , Disip: ,25.23, ºC     ,  , Aire: ,15.22,18:10:45,22/8/2022,TomaNro= 52,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=255y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.179167,  ,  , Corrida: ,5461 seg ,  ,  , Peltier: ,26.93, ºC     , teInsta: ,31.91, ºC     , Disip: ,25.18, ºC     ,  , Aire: ,15.22,18:10:54,22/8/2022,TomaNro= 53,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=255y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.181665,  ,  , Corrida: ,5471 seg ,  ,  , Peltier: ,26.86, ºC     , teInsta: ,31.91, ºC     , Disip: ,25.12, ºC     ,  , Aire: ,15.22,18:11:4,22/8/2022,TomaNro= 54,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=255y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,18.184444,  ,  , Corrida: ,5480 seg ,  ,  , Peltier: ,26.76, ºC     , teInsta: ,31.91, ºC     , Disip: ,25.07, ºC     ,  , Aire: ,15.22,18:11:13,22/8/2022,TomaNro= 55,   Modo ,3,   tension puente H ,8.53,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
