  ,  , Corrida: ,23 seg ,  ,  , Peltier: ,19.64, ºC     , teInsta: ,17.73, ºC     , Disip: ,18.64, ºC     ,  , Aire: ,15.22,1:24:10,18/8/2022,TomaNro= 1,   Modo ,0,   tension puente H ,0,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=255y35,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.4027778,  ,  , Corrida: ,33 seg ,  ,  , Peltier: ,19.7, ºC     , teInsta: ,17.73, ºC     , Disip: ,17.26, ºC     ,  , Aire: ,15.22,1:24:20,18/8/2022,TomaNro= 2,   Modo ,0,   tension puente H ,0,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=107y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.558889,  ,  , Corrida: ,7794 seg ,  ,  , Peltier: ,17.7, ºC     , teInsta: ,16.73, ºC     , Disip: ,14.35, ºC     ,  , Aire: ,15.22,3:33:41,18/8/2022,TomaNro= 200,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=111y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.5613887,  ,  , Corrida: ,7804 seg ,  ,  , Peltier: ,17.73, ºC     , teInsta: ,16.73, ºC     , Disip: ,14.02, ºC     ,  , Aire: ,15.22,3:33:51,18/8/2022,TomaNro= 201,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=111y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.5641665,  ,  , Corrida: ,7813 seg ,  ,  , Peltier: ,17.76, ºC     , teInsta: ,16.73, ºC     , Disip: ,13.77, ºC     ,  , Aire: ,15.22,3:34:0,18/8/2022,TomaNro= 202,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=114y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.5666666,  ,  , Corrida: ,7822 seg ,  ,  , Peltier: ,17.76, ºC     , teInsta: ,16.73, ºC     , Disip: ,13.55, ºC     ,  , Aire: ,15.22,3:34:10,18/8/2022,TomaNro= 203,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=116y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.5691667,  ,  , Corrida: ,7832 seg ,  ,  , Peltier: ,17.76, ºC     , teInsta: ,16.73, ºC     , Disip: ,13.35, ºC     ,  , Aire: ,15.22,3:34:19,18/8/2022,TomaNro= 204,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=117y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.5719445,  ,  , Corrida: ,7840 seg ,  ,  , Peltier: ,17.78, ºC     , teInsta: ,16.73, ºC     , Disip: ,13.31, ºC     ,  , Aire: ,15.22,3:34:27,18/8/2022,TomaNro= 205,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,BALANCEconPWM=117y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.5741665,  ,  , Corrida: ,7850 seg ,  ,  , Peltier: ,17.77, ºC     , teInsta: ,16.72, ºC     , Disip: ,14.17, ºC     ,  , Aire: ,15.22,3:34:37,18/8/2022,TomaNro= 206,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=119y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.5769444,  ,  , Corrida: ,7859 seg ,  ,  , Peltier: ,17.78, ºC     , teInsta: ,16.72, ºC     , Disip: ,14.11, ºC     ,  , Aire: ,15.22,3:34:46,18/8/2022,TomaNro= 207,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=119y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.5794444,  ,  , Corrida: ,7869 seg ,  ,  , Peltier: ,17.79, ºC     , teInsta: ,16.72, ºC     , Disip: ,13.81, ºC     ,  , Aire: ,15.22,3:34:56,18/8/2022,TomaNro= 208,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=119y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.5822222,  ,  , Corrida: ,7878 seg ,  ,  , Peltier: ,17.82, ºC     , teInsta: ,16.72, ºC     , Disip: ,13.52, ºC     ,  , Aire: ,15.22,3:35:5,18/8/2022,TomaNro= 209,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=120y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.584722,  ,  , Corrida: ,7888 seg ,  ,  , Peltier: ,17.84, ºC     , teInsta: ,16.72, ºC     , Disip: ,13.27, ºC     ,  , Aire: ,15.22,3:35:15,18/8/2022,TomaNro= 210,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=123y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.5874999,  ,  , Corrida: ,7897 seg ,  ,  , Peltier: ,17.82, ºC     , teInsta: ,16.72, ºC     , Disip: ,13.07, ºC     ,  , Aire: ,15.22,3:35:24,18/8/2022,TomaNro= 211,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=125y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.59,  ,  , Corrida: ,7906 seg ,  ,  , Peltier: ,17.82, ºC     , teInsta: ,16.72, ºC     , Disip: ,12.89, ºC     ,  , Aire: ,15.22,3:35:34,18/8/2022,TomaNro= 212,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=123y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.5925,  ,  , Corrida: ,7915 seg ,  ,  , Peltier: ,17.83, ºC     , teInsta: ,16.72, ºC     , Disip: ,12.87, ºC     ,  , Aire: ,15.22,3:35:42,18/8/2022,TomaNro= 213,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,BALANCEconPWM=123y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.595,  ,  , Corrida: ,7924 seg ,  ,  , Peltier: ,17.83, ºC     , teInsta: ,16.72, ºC     , Disip: ,13.81, ºC     ,  , Aire: ,15.22,3:35:51,18/8/2022,TomaNro= 214,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=124y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.5974998,  ,  , Corrida: ,7933 seg ,  ,  , Peltier: ,17.82, ºC     , teInsta: ,16.72, ºC     , Disip: ,13.93, ºC     ,  , Aire: ,15.22,3:36:0,18/8/2022,TomaNro= 215,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,BALANCEconPWM=124y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.6,  ,  , Corrida: ,7942 seg ,  ,  , Peltier: ,17.83, ºC     , teInsta: ,16.72, ºC     , Disip: ,14.65, ºC     ,  , Aire: ,15.22,3:36:9,18/8/2022,TomaNro= 216,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=124y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.6025,  ,  , Corrida: ,7952 seg ,  ,  , Peltier: ,17.83, ºC     , teInsta: ,16.72, ºC     , Disip: ,14.45, ºC     ,  , Aire: ,15.22,3:36:19,18/8/2022,TomaNro= 217,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=124y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.6052778,  ,  , Corrida: ,7960 seg ,  ,  , Peltier: ,17.8, ºC     , teInsta: ,16.72, ºC     , Disip: ,14.12, ºC     ,  , Aire: ,15.22,3:36:27,18/8/2022,TomaNro= 218,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,BALANCEconPWM=125y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.6074998,  ,  , Corrida: ,7970 seg ,  ,  , Peltier: ,17.81, ºC     , teInsta: ,16.72, ºC     , Disip: ,14.77, ºC     ,  , Aire: ,15.22,3:36:37,18/8/2022,TomaNro= 219,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=122y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.6102777,  ,  , Corrida: ,7979 seg ,  ,  , Peltier: ,17.83, ºC     , teInsta: ,16.71, ºC     , Disip: ,14.53, ºC     ,  , Aire: ,15.22,3:36:46,18/8/2022,TomaNro= 220,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=123y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.6127777,  ,  , Corrida: ,7988 seg ,  ,  , Peltier: ,17.85, ºC     , teInsta: ,16.71, ºC     , Disip: ,14.06, ºC     ,  , Aire: ,15.22,3:36:56,18/8/2022,TomaNro= 221,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=125y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.6152778,  ,  , Corrida: ,7998 seg ,  ,  , Peltier: ,17.85, ºC     , teInsta: ,16.71, ºC     , Disip: ,13.65, ºC     ,  , Aire: ,15.22,3:37:5,18/8/2022,TomaNro= 222,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=127y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.6180556,  ,  , Corrida: ,8007 seg ,  ,  , Peltier: ,17.87, ºC     , teInsta: ,16.71, ºC     , Disip: ,13.31, ºC     ,  , Aire: ,15.22,3:37:14,18/8/2022,TomaNro= 223,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=128y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.6205556,  ,  , Corrida: ,8017 seg ,  ,  , Peltier: ,17.85, ºC     , teInsta: ,16.71, ºC     , Disip: ,13.04, ºC     ,  , Aire: ,15.22,3:37:24,18/8/2022,TomaNro= 224,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=130y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.6233335,  ,  , Corrida: ,8026 seg ,  ,  , Peltier: ,17.87, ºC     , teInsta: ,16.71, ºC     , Disip: ,12.81, ºC     ,  , Aire: ,15.22,3:37:33,18/8/2022,TomaNro= 225,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=128y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.6258335,  ,  , Corrida: ,8036 seg ,  ,  , Peltier: ,17.88, ºC     , teInsta: ,16.71, ºC     , Disip: ,12.64, ºC     ,  , Aire: ,15.22,3:37:43,18/8/2022,TomaNro= 226,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=130y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.6286113,  ,  , Corrida: ,8045 seg ,  ,  , Peltier: ,17.84, ºC     , teInsta: ,16.71, ºC     , Disip: ,12.52, ºC     ,  , Aire: ,15.22,3:37:52,18/8/2022,TomaNro= 227,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=131y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.6311111,  ,  , Corrida: ,8055 seg ,  ,  , Peltier: ,17.81, ºC     , teInsta: ,16.71, ºC     , Disip: ,12.39, ºC     ,  , Aire: ,15.22,3:38:2,18/8/2022,TomaNro= 228,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=126y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.6338887,  ,  , Corrida: ,8064 seg ,  ,  , Peltier: ,17.82, ºC     , teInsta: ,16.71, ºC     , Disip: ,12.33, ºC     ,  , Aire: ,15.22,3:38:11,18/8/2022,TomaNro= 229,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=124y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.6363888,  ,  , Corrida: ,8074 seg ,  ,  , Peltier: ,17.76, ºC     , teInsta: ,16.71, ºC     , Disip: ,12.33, ºC     ,  , Aire: ,15.22,3:38:21,18/8/2022,TomaNro= 230,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=125y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.6391666,  ,  , Corrida: ,8083 seg ,  ,  , Peltier: ,17.79, ºC     , teInsta: ,16.71, ºC     , Disip: ,12.33, ºC     ,  , Aire: ,15.22,3:38:30,18/8/2022,TomaNro= 231,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=119y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.6416667,  ,  , Corrida: ,8092 seg ,  ,  , Peltier: ,17.76, ºC     , teInsta: ,16.71, ºC     , Disip: ,12.37, ºC     ,  , Aire: ,15.22,3:38:39,18/8/2022,TomaNro= 232,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=122y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.6441665,  ,  , Corrida: ,8102 seg ,  ,  , Peltier: ,17.76, ºC     , teInsta: ,16.71, ºC     , Disip: ,12.37, ºC     ,  , Aire: ,15.22,3:38:49,18/8/2022,TomaNro= 233,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=120y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.6469443,  ,  , Corrida: ,8119 seg ,  ,  , Peltier: ,17.72, ºC     , teInsta: ,16.7, ºC     , Disip: ,13.49, ºC     ,  , Aire: ,15.22,3:39:6,18/8/2022,TomaNro= 234,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=119y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.6516669,  ,  , Corrida: ,8128 seg ,  ,  , Peltier: ,17.71, ºC     , teInsta: ,16.7, ºC     , Disip: ,13.6, ºC     ,  , Aire: ,15.22,3:39:15,18/8/2022,TomaNro= 235,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=115y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.6541667,  ,  , Corrida: ,8138 seg ,  ,  , Peltier: ,17.7, ºC     , teInsta: ,16.7, ºC     , Disip: ,13.43, ºC     ,  , Aire: ,15.22,3:39:25,18/8/2022,TomaNro= 236,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=115y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.6569445,  ,  , Corrida: ,8147 seg ,  ,  , Peltier: ,17.7, ºC     , teInsta: ,16.7, ºC     , Disip: ,13.26, ºC     ,  , Aire: ,15.22,3:39:34,18/8/2022,TomaNro= 237,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=114y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.6594446,  ,  , Corrida: ,8156 seg ,  ,  , Peltier: ,17.68, ºC     , teInsta: ,16.7, ºC     , Disip: ,13.19, ºC     ,  , Aire: ,15.22,3:39:43,18/8/2022,TomaNro= 238,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,BALANCEconPWM=114y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.6619446,  ,  , Corrida: ,8165 seg ,  ,  , Peltier: ,17.67, ºC     , teInsta: ,16.7, ºC     , Disip: ,14.1, ºC     ,  , Aire: ,15.22,3:39:52,18/8/2022,TomaNro= 239,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=112y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.6644444,  ,  , Corrida: ,8174 seg ,  ,  , Peltier: ,17.65, ºC     , teInsta: ,16.7, ºC     , Disip: ,14.11, ºC     ,  , Aire: ,15.22,3:40:1,18/8/2022,TomaNro= 240,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=111y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.6669445,  ,  , Corrida: ,8184 seg ,  ,  , Peltier: ,17.66, ºC     , teInsta: ,16.7, ºC     , Disip: ,13.86, ºC     ,  , Aire: ,15.22,3:40:11,18/8/2022,TomaNro= 241,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=109y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.6697223,  ,  , Corrida: ,8193 seg ,  ,  , Peltier: ,17.64, ºC     , teInsta: ,16.7, ºC     , Disip: ,13.64, ºC     ,  , Aire: ,15.22,3:40:20,18/8/2022,TomaNro= 242,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=110y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.6722224,  ,  , Corrida: ,8203 seg ,  ,  , Peltier: ,17.68, ºC     , teInsta: ,16.7, ºC     , Disip: ,13.47, ºC     ,  , Aire: ,15.22,3:40:30,18/8/2022,TomaNro= 243,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=109y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.6750002,  ,  , Corrida: ,8212 seg ,  ,  , Peltier: ,17.65, ºC     , teInsta: ,16.7, ºC     , Disip: ,13.35, ºC     ,  , Aire: ,15.22,3:40:39,18/8/2022,TomaNro= 244,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=112y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.6775,  ,  , Corrida: ,8222 seg ,  ,  , Peltier: ,17.67, ºC     , teInsta: ,16.7, ºC     , Disip: ,13.25, ºC     ,  , Aire: ,15.22,3:40:49,18/8/2022,TomaNro= 245,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=110y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.6802778,  ,  , Corrida: ,8231 seg ,  ,  , Peltier: ,17.68, ºC     , teInsta: ,16.7, ºC     , Disip: ,13.16, ºC     ,  , Aire: ,15.22,3:40:58,18/8/2022,TomaNro= 246,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=111y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.682778,  ,  , Corrida: ,8241 seg ,  ,  , Peltier: ,17.64, ºC     , teInsta: ,16.69, ºC     , Disip: ,13.1, ºC     ,  , Aire: ,15.22,3:41:8,18/8/2022,TomaNro= 247,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=113y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.6855557,  ,  , Corrida: ,8250 seg ,  ,  , Peltier: ,17.64, ºC     , teInsta: ,16.69, ºC     , Disip: ,13.05, ºC     ,  , Aire: ,15.22,3:41:17,18/8/2022,TomaNro= 248,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=109y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,3.6880555,  ,  , Corrida: ,8258 seg ,  ,  , Peltier: ,17.65, ºC     , teInsta: ,16.69, ºC     , Disip: ,13.11, ºC     ,  , Aire: ,15.22,3:41:25,18/8/2022,TomaNro= 249,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
